Date,Time,Vendor Name,Invoice No,Amount,Department,Description,DayOfWeek,SecondsSinceMidnight,RollingVendorSpend,InvoiceDeviation,IF_Score,Anomaly_IF,Anomaly_LOF,LOF_Score,OCSVM_Score,Anomaly_OCSVM,FraudRiskScore
2025-05-27,20:57:37,"Velazquez, Santos and Davenport",INV-143,10000.0,Marketing,,1,75457,101457.95,2.412338904121772,-0.022803796174188595,1,1,0.9828800106203447,-1.2732985211778924,1,11.46200342734603
2025-06-01,07:32:52,"Velazquez, Santos and Davenport",INV-174,2560.43,Marketing,Equipment,6,27172,100687.05,0.617662490028051,-0.03824489151816607,1,1,0.974804397744121,-1.5914074648912155,1,6.57075027134168
2025-06-04,02:08:46,"Velazquez, Santos and Davenport",INV-155,6404.19,HR,Training,2,7726,103568.35999999999,1.5449076686387613,-0.010653504465441721,1,1,0.9929827084141776,-0.9197615171893361,1,16.842407332191094
2025-06-05,22:24:40,"Velazquez, Santos and Davenport",INV-173,2651.37,HR,Office supplies,3,80680,103722.19,0.6396003000221343,-0.02840350821070059,1,1,1.0045284098523473,-0.7141745500459571,1,19.697084910158296
2025-06-06,07:06:47,"Velazquez, Santos and Davenport",INV-124,4862.32,IT,Equipment,4,25607,105543.60999999999,1.1729563700289376,-0.047572152466920425,1,1,0.9774923802393642,-1.593871444052347,1,6.440413637410559
2025-06-08,16:23:56,"Velazquez, Santos and Davenport",INV-185,3759.24,HR,,6,59036,105511.09,0.9068560901930731,-0.02888607782414898,1,1,1.0360977480028115,-1.6193725666412249,1,7.181925768666837
2025-06-15,00:26:05,"Velazquez, Santos and Davenport",INV-138,4879.4,Finance,Travel expenses,6,1565,107552.88999999998,1.1770766448771774,-0.030885645739718304,1,1,1.0549620642907647,-0.4633467416972614,1,23.974882286749555
2025-06-17,02:49:03,"Velazquez, Santos and Davenport",INV-198,2354.18,Marketing,License renewal,1,10143,104467.33,0.5679080001305394,-0.03444241738152065,1,1,0.9866730910348916,-0.8829029066161063,1,16.93919533334618
2025-06-26,20:37:19,"Velazquez, Santos and Davenport",INV-187,1461.92,IT,Consulting fee,3,74239,103315.95999999999,0.3526646490713702,-0.04197324686899301,1,1,0.9695217629149783,-1.001068637265906,1,14.893959033577705
2025-06-26,19:25:15,"Velazquez, Santos and Davenport",INV-128,3136.42,Operations,Software purchase,3,69915,104893.61,0.756610798566561,-0.03073569893957523,1,1,0.9851969347419942,-1.244651510530403,1,11.791766425498954
2025-06-26,23:22:24,"Velazquez, Santos and Davenport",INV-108,2991.15,Marketing,License renewal,3,84144,104436.88999999998,0.721566751306384,-0.04078165014713214,1,1,1.0403299258671044,-0.5179352632206573,1,22.84212298712987
2025-06-26,02:07:42,"Velazquez, Santos and Davenport",INV-162,4136.38,Operations,Consulting fee,3,7662,104619.56,0.9978350396231217,-0.02281507942451877,1,1,1.0043142211287106,-0.821821893277825,1,18.23278140771332
2025-06-28,02:46:45,"Velazquez, Santos and Davenport",INV-148,45.85,IT,Office supplies,5,10005,102471.69,0.011060573875398327,-0.03586306628988528,1,1,0.9791177292278599,-0.796999557263522,1,18.040608783309764
2025-06-30,19:10:37,"Velazquez, Santos and Davenport",INV-131,3431.89,Finance,Training,0,69037,105466.99,0.8278881761666469,-0.052760982219296815,1,1,0.9860919391256748,-1.286055990962641,1,10.896419904553465
2025-06-30,01:26:38,"Velazquez, Santos and Davenport",INV-131,3875.79,IT,Utility bill,0,5198,107662.62,0.9349719001206124,-0.02560772053385435,1,1,1.0047860379536437,-0.6430771113815545,1,20.758745821040637
2025-04-03,06:17:43,"Walters, Newton and Patterson",INV-147,170.89,Finance,Maintenance,3,22663,170.89,0.02437709697343191,-0.0555483578313008,1,1,1.0934921848913357,0.1247748763968275,-1,32.59390931117583
2025-04-04,12:12:41,"Walters, Newton and Patterson",INV-143,694.94,HR,Software purchase,4,43961,865.83,0.09913172081875342,-0.03518981336502347,1,1,1.079593351526999,-0.26320171710490925,1,27.131510206936255
2025-04-05,03:11:32,"Walters, Newton and Patterson",INV-106,2782.67,HR,Consulting fee,5,11492,3648.5,0.3969419886187593,-0.025056000206678697,1,1,1.1459998027566978,0.33516546611386744,-1,36.79455267589014
2025-04-11,13:44:23,"Walters, Newton and Patterson",INV-192,4936.54,HR, ,4,49463,8585.04,0.7041869874961997,-0.03740733291487758,1,1,0.9789540729714734,-0.7083203536717484,1,19.28582719372127
2025-04-11,16:24:34,"Walters, Newton and Patterson",INV-120,4169.34,IT,,4,59074,12754.380000000001,0.5947475305471859,-0.044763990670020515,1,1,0.9732640366174465,-0.7403294316521993,1,18.640737499249344
2025-04-12,22:35:42,"Walters, Newton and Patterson",INV-149,5006.14,Finance,Software purchase,5,81342,17760.52,0.7141152802538266,-0.049296239645447604,1,1,1.1055281103711996,-0.08895054436516148,1,29.795718712451812
2025-04-15,11:02:24,"Walters, Newton and Patterson",INV-164,2772.72,Operations, ,1,39744,20533.24,0.39552264216849503,-0.04340166545868129,1,1,1.0018428297013569,-1.1831479108832355,1,12.729332183840306
2025-04-17,13:34:32,"Walters, Newton and Patterson",INV-124,75000.0,IT,Travel expenses,3,48872,95533.24,10.698591333649677,0.028509917837895193,-1,-1,2.630110791944317,-0.8975910010810857,1,41.16027596458685
2025-04-17,01:02:38,"Walters, Newton and Patterson",INV-176,4743.38,HR,Maintenance,3,3758,100276.62000000001,0.676633122136096,-0.025362147086676723,1,1,0.9943765219082182,-0.6596617758431798,1,20.3757704561644
2025-04-18,16:31:15,"Walters, Newton and Patterson",INV-103,1713.96,Marketing,License renewal,4,59475,101990.58,0.24449276802962933,-0.04828255549521815,1,1,1.01010654691083,-1.559516588714935,1,7.389076822879763
2025-04-27,11:06:20,"Walters, Newton and Patterson",INV-154,4501.47,Operations,Office supplies,6,39980,106492.05,0.6421251724091201,-0.04605758930806436,1,-1,1.217096106162678,-1.8174484342131834,1,6.69156261648688
2025-05-02,21:37:34,"Walters, Newton and Patterson",INV-101,2875.61,HR,Training,4,77854,109367.66,0.41019968299941795,-0.03599265341859176,1,1,1.0182452670971105,-0.8160266742013285,1,18.32654282635606
2025-05-02,11:14:53,"Walters, Newton and Patterson",INV-156,75000.0,HR,License renewal,4,40493,184367.66,10.698591333649677,0.035258117611782824,-1,-1,1.4066821155720164,-1.7832680344311065,1,11.059600715569868
2025-05-03,11:00:32,"Walters, Newton and Patterson",INV-159,4210.36,Marketing,,5,39632,188578.02,0.60059894676727,-0.04764093078064624,1,1,0.9979297047833187,-1.4193982992354286,1,9.230075452504662
2025-05-05,00:21:20,"Walters, Newton and Patterson",INV-143,1693.91,Marketing,Travel expenses,0,1280,190271.93,0.24163267794643367,-0.025915801015584494,1,1,1.013840449120614,0.029417881672205937,-1,30.512474078505786
2025-05-07,00:17:33,"Walters, Newton and Patterson",INV-199,4000.0,Operations, ,2,1053,194271.93,0.5705915377946494,-0.03306786496082187,1,1,1.0324861088681137,-0.10778647094682725,1,28.712600056916287
2025-05-07,09:11:15,"Walters, Newton and Patterson",INV-126,557.19,HR,Software purchase,2,33075,194829.12,0.07948197473595019,-0.04485553814084142,1,1,1.0137989147765418,-1.1791004531893599,1,12.937648272894481
2025-05-12,15:41:03,"Walters, Newton and Patterson",INV-100,1027.9,IT,,0,56463,195857.02,0.14662776042478004,-0.03532081479762511,1,1,1.0358819347072665,-1.1567247096506215,1,13.7107044274352
2025-05-13,17:49:46,"Walters, Newton and Patterson",INV-178,1577.96,HR,Consulting fee,1,64186,197434.98,0.22509265574461126,-0.041397527377402155,1,1,1.0859888623681637,-0.9967474842222508,1,16.631597608590656
2025-05-13,14:26:16,"Walters, Newton and Patterson",INV-184,362.0,Finance,,1,51976,197796.98,0.05163853417041577,-0.061998519442861943,1,1,1.0488460913855135,-1.208610334869089,1,12.771482910963483
2025-05-13,03:26:22,"Walters, Newton and Patterson",INV-127,1563.61,Finance,License renewal,1,12382,199360.59,0.22304565860277292,-0.05996005739198168,1,1,0.9825986154211097,-0.6280532720432603,1,20.164338247044764
2025-05-14,18:35:51,"Walters, Newton and Patterson",INV-113,5342.97,IT,License renewal,2,66951,204703.56,0.7621633671726695,-0.03794087564938825,1,1,1.1287721642019526,-1.1742994591639224,1,14.751527024428043
2025-05-18,09:01:47,"Walters, Newton and Patterson",INV-161,4985.66,IT,Software purchase,6,32507,209689.22,0.7111938515803179,-0.038148601330728116,1,1,1.0925576940457884,-1.5613961015893842,1,8.687761488799817
2025-05-18,14:37:55,"Walters, Newton and Patterson",INV-134,1693.52,Finance,Maintenance,6,52675,211382.74,0.24157704527149867,-0.05831351854087613,1,1,1.1295427160139182,-1.4066406207208573,1,11.144308940489003
2025-05-18,02:21:32,"Walters, Newton and Patterson",INV-177,6060.44,HR,Software purchase,6,8492,217443.18,0.8645089448280512,-0.023795645414526057,1,1,1.0864755388173628,-0.8598965296276937,1,18.849956732661745
2025-05-21,20:46:22,"Walters, Newton and Patterson",INV-193,4339.8,Finance,License renewal,2,74782,221782.98,0.6190632889303049,-0.05702572875297257,1,1,1.1392343326326073,-0.9609189876819855,1,17.683163349972197
2025-05-25,23:26:31,"Walters, Newton and Patterson",INV-165,5297.39,HR,Maintenance,6,84391,227080.37,0.7556614765994996,-0.02472960438977423,1,1,1.197482146640141,-0.5348373472903276,1,25.079992242334832
2025-05-26,19:12:08,"Walters, Newton and Patterson",INV-183,2828.17,Finance,Software purchase,0,69128,229908.54,0.40343246736117344,-0.054049400979321593,1,1,1.1274194845199543,-1.2215087063449666,1,13.825602546570998
2025-05-28,07:27:45,"Walters, Newton and Patterson",INV-154,10000.0,Operations,Travel expenses,2,26865,239908.54,1.4264788444866237,-0.028094832803844005,1,1,1.0694708625644025,-2.0327388643149753,1,1.7526710685084785
2025-05-29,10:39:08,"Walters, Newton and Patterson",INV-131,2378.33,HR,Training,3,38348,242286.87,0.3392637430207871,-0.04606058353016912,1,1,1.0101627027436417,-1.8546479001255953,1,3.1961274630033696
2025-05-31,00:32:47,"Walters, Newton and Patterson",INV-198,1856.77,Finance,Travel expenses,5,1967,243972.75,0.2648643124077428,-0.03823546420277246,1,-1,1.2117813078020139,-0.5535541040361878,1,24.823371706725673
2025-05-31,08:31:40,"Walters, Newton and Patterson",INV-136,1271.65,Marketing,Office supplies,5,30700,244549.46000000002,0.1813981822591415,-0.04218845105085722,1,1,1.0584826125278493,-1.7114125738585777,1,5.994174763270553
2025-06-02,00:21:06,"Walters, Newton and Patterson",INV-100,1886.57,IT,Utility bill,0,1266,243653.36000000002,0.26911521936431293,-0.009261033834058241,1,-1,1.2482410753640436,-0.5084173917872441,1,26.406479738331885
2025-06-03,02:20:26,"Walters, Newton and Patterson",INV-156,75000.0,Operations,Travel expenses,1,8426,313716.82,10.698591333649677,0.052904931269478206,-1,-1,2.050823723438966,0.00018946271933728553,-1,46.06960874404661
2025-06-03,14:21:06,"Walters, Newton and Patterson",INV-146,5430.54,HR,Software purchase,1,51666,314978.02,0.7746550424138389,-0.023894060174462994,1,1,1.0037152051769445,-1.5577084748079244,1,7.672640356785005
2025-06-04,17:35:03,"Walters, Newton and Patterson",INV-150,4423.95,IT,Training,2,63303,314395.83,0.6310671084066598,-0.03184656954786935,1,1,1.0380913047422609,-1.2661607421133354,1,12.225220725925737
2025-06-04,07:05:42,"Walters, Newton and Patterson",INV-107,1364.11,HR,Equipment,2,25542,312987.22,0.19458740565526478,-0.02996265986217933,1,1,1.012847691212896,-1.2676668631854433,1,11.869202248075485
2025-06-05,08:04:38,"Walters, Newton and Patterson",INV-156,1017.73,Operations,,3,29078,239004.94999999998,0.14517703143993715,-0.04020080068001419,1,1,1.0805549838099728,-1.6033678503004296,1,7.885595235591375
2025-06-12,05:54:13,"Walters, Newton and Patterson",INV-150,2915.16,Finance,License renewal,3,21253,237176.73,0.41584140682936255,-0.06607770976589444,1,1,1.0626018283004448,-1.4715003633045782,1,9.146078216671635
2025-06-12,19:14:04,"Walters, Newton and Patterson",INV-180,2487.71,IT,Maintenance,3,69244,237950.47999999998,0.35486656862178184,-0.03807758626057184,1,1,1.0891715411170162,-1.286726253830171,1,12.5729046965359
2025-06-13,16:19:48,"Walters, Newton and Patterson",INV-187,1285.91,Finance, ,4,58788,234734.91999999998,0.18343234109137943,-0.06443035767038197,1,1,1.1567019035948265,-1.5271243939251171,1,9.720548224901322
2025-06-13,09:10:07,"Walters, Newton and Patterson",INV-134,2160.31,IT,Utility bill,4,33007,234019.62,0.30816365125328976,-0.04595525899866487,1,1,1.096193278202811,-1.6877608244416038,1,6.818804569671977
2025-06-14,05:17:03,"Walters, Newton and Patterson",INV-145,3091.37,Finance,Equipment,5,19023,162110.99,0.44097739054806134,-0.06345602493515884,1,1,1.04601501751676,-0.8581798057425054,1,17.727398529810547
2025-06-16,14:34:06,"Walters, Newton and Patterson",INV-124,3601.63,Operations,Maintenance,0,52446,161502.26,0.5137649000668358,-0.04485034169946173,1,1,1.0324906611406464,-1.277308911466644,1,11.799235660173563
2025-06-20,07:06:45,"Walters, Newton and Patterson",INV-157,1046.73,Operations,Office supplies,4,25605,160855.08000000002,0.14931382008894836,-0.04601632406553041,1,1,1.0230257143921622,-0.9602503990283147,1,16.186537595892535
2025-06-21,12:02:44,"Walters, Newton and Patterson",INV-118,1260.78,IT, ,5,43364,158115.86000000002,0.17984759975518452,-0.04442252841566591,1,1,1.190788380850355,-1.2229733783949328,1,14.849754864205474
2025-06-22,16:42:34,"Walters, Newton and Patterson",INV-108,5580.93,Marketing,Office supplies,6,60154,163139.6,0.7961078577560733,-0.040563142819246945,1,1,1.0010772213952521,-1.2219084124172213,1,12.204054659550904
2025-06-23,07:34:46,"Walters, Newton and Patterson",INV-103,83.21,Finance,Equipment,0,27286,162194.91,0.011869730464973194,-0.0603195067477062,1,1,1.004778736716632,-0.9455230823375693,1,15.931357576940222
2025-06-24,04:20:21,"Walters, Newton and Patterson",INV-143,3758.99,Finance,Utility bill,1,15621,164375.94,0.5362119711636772,-0.0607301680807259,1,1,1.0418448530804172,-0.7557698658721357,1,19.172982211199322
2025-06-26,08:49:07,"Walters, Newton and Patterson",INV-125,4181.48,Finance,Training,3,31747,168195.41999999998,0.5964792758643926,-0.06917072442828948,1,1,0.9877636311956935,-1.262466634469149,1,11.023149205752784
2025-06-26,11:20:11,"Walters, Newton and Patterson",INV-141,2752.64,Operations,Maintenance,3,40811,169384.45,0.3926582726487659,-0.05344133662738543,1,1,1.0577906670571973,-1.2830986793606804,1,11.955572814439686
2025-06-28,02:00:48,"Walters, Newton and Patterson",INV-126,4054.15,Operations,Software purchase,5,7248,168095.63,0.5783159207375445,-0.04086768753927772,1,1,1.0835453690681862,-0.36839196408689645,1,25.600730166634765
2025-07-01,06:54:37,"Walters, Newton and Patterson",INV-100,2679.34,HR,License renewal,1,24877,165789.31,0.382202182718679,-0.04394224677051445,1,1,0.9908012331862714,-1.022630068792413,1,14.86173071348637
2025-07-01,08:02:14,"Walters, Newton and Patterson",INV-130,3075.98,Operations,Travel expenses,1,28934,167171.77000000002,0.43878203960639645,-0.04905597407502643,1,1,0.994086178849869,-1.1461423361078147,1,13.06715001436553
2025-04-03,19:17:51,White Inc,INV-115,5484.32,Operations,,3,69471,5484.32,1.0684194906332019,-0.040728494535628657,1,1,1.0826291763172398,-0.10713392741824279,1,29.330188673950815
2025-04-03,15:33:47,White Inc,INV-115,4801.3,Finance,Software purchase,3,56027,10285.619999999999,0.9353579842855982,-0.07373990728199437,1,1,0.9739138197580347,-0.7011595304585754,1,18.7959940287113
2025-04-04,14:50:03,White Inc,INV-148,3608.91,IT,Consulting fee,4,53403,13894.529999999999,0.7030643332156162,-0.04957369829279046,1,1,0.9735572939240974,-0.88453410628291,1,16.511410653786797
2025-04-07,17:03:49,White Inc,INV-150,2784.94,IT,Travel expenses,0,61429,16679.47,0.5425438661938088,-0.043711390826539576,1,1,1.0129529968301416,-0.8212971966265457,1,18.064795526957507
2025-04-15,09:09:50,White Inc,INV-170,2318.8,HR,Travel expenses,1,32990,18998.27,0.45173350841677157,-0.03955864435233725,1,1,0.9887214902220224,-1.0359326922122598,1,14.704255012654293
2025-04-15,08:31:38,White Inc,INV-192,4166.49,Marketing,Consulting fee,1,30698,23164.760000000002,0.8116884360373445,-0.04390422503081859,1,1,1.0059087478324014,-1.1789169271834083,1,12.840928315325861
2025-04-17,05:03:49,White Inc,INV-119,3996.41,Operations, ,3,18229,27161.17,0.7785545585526435,-0.04609576287697853,1,1,1.0228731047219073,-0.9275468514543235,1,16.651450934561417
2025-04-22,01:21:12,White Inc,INV-128,3703.97,Marketing,License renewal,1,4872,30865.14,0.7215833030750687,-0.028842864169151827,1,1,1.1085175279245216,-0.3699937682866299,1,26.107503517086382
2025-04-24,16:33:33,White Inc,INV-140,4406.13,Marketing,Equipment,3,59613,35271.270000000004,0.8583735395206097,-0.04831303671944376,1,1,0.9775650273710943,-1.4852119417208272,1,7.986587391615794
2025-04-24,21:42:52,White Inc,INV-131,4596.51,IT,Training,3,78172,39867.78,0.8954621307455471,-0.038070395061249596,1,1,1.0320048941568534,-0.8719639591009098,1,17.6929125320153
2025-04-25,10:25:20,White Inc,INV-169,4268.41,Finance,Travel expenses,4,37520,44136.19,0.8315438264021182,-0.07231640704400577,1,1,1.0319904259094614,-1.8201993217316108,1,3.625948107782323
2025-04-26,14:22:30,White Inc,INV-173,2509.67,Marketing,Equipment,5,51750,46645.86,0.48891755824923194,-0.04176752683681517,1,1,0.9850416412028711,-1.7994906001251465,1,3.6876399484104843
2025-04-28,11:25:42,White Inc,INV-200,2701.6,Finance,Travel expenses,0,41142,49347.46,0.5263081103755175,-0.06835560916910066,1,1,1.0064304521205467,-1.8827840364296549,1,2.420638382618429
2025-05-11,02:13:16,White Inc,INV-180,566.13,Marketing,Training,6,7996,49913.590000000004,0.11028975811626138,-0.027547871862878548,1,1,1.005843166360319,-0.8227028798727396,1,18.174296466342348
2025-05-11,05:45:01,White Inc,INV-153,2589.79,HR,Equipment,6,20701,52503.38,0.5045260146466581,-0.03132777939591952,1,1,0.9925350561869817,-1.491860510851275,1,8.348918377997022
2025-05-11,07:02:39,White Inc,INV-156,100000.0,IT,Utility bill,6,25359,152503.38,19.48134847407157,0.060525738666328766,-1,1,1.093400075581815,0.3316078584092814,-1,37.2158389817702
2025-05-13,22:50:36,White Inc,INV-132,3613.36,Marketing,Consulting fee,1,82236,156116.74,0.7039312532227124,-0.029374709450831926,1,-1,1.33169686067474,-0.20930341232933358,1,31.595974379448222
2025-05-13,06:36:38,White Inc,INV-190,3857.85,Finance,Maintenance,1,23798,159974.59,0.75156120210697,-0.07402426652924043,1,1,1.040189835783137,-1.063644349770346,1,14.550928973526528
2025-05-15,19:13:42,White Inc,INV-161,3788.65,IT,Maintenance,3,69222,163763.24,0.7380801089629125,-0.04602057534710863,1,1,1.0128223466850175,-0.830078601446754,1,17.904134514709
2025-05-16,10:03:03,White Inc,INV-106,4712.96,IT,Consulting fee,4,36183,168476.2,0.9181481610436034,-0.047315736384919704,1,1,1.0134177908112008,-1.3553491383667868,1,10.373512474303432
2025-05-17,09:29:29,White Inc,INV-178,93.31,IT,License renewal,5,34169,168569.51,0.018178046261156183,-0.04209597026380829,1,1,0.9844572098421095,-1.0707583026373086,1,14.108253939586312
2025-05-20,08:55:07,White Inc,INV-154,5174.38,HR,Office supplies,1,32107,173743.89,1.0080389991726644,-0.04010477571502774,1,1,0.9874922137834263,-1.3270978716819322,1,10.510054243768067
2025-05-21,17:45:44,White Inc,INV-178,3935.02,Marketing,Consulting fee,2,63944,177678.91,0.7665949587244111,-0.04865621991338248,1,1,0.9991292727944666,-1.033248688928488,1,14.761442444574072
2025-05-21,05:13:55,White Inc,INV-152,2424.92,Finance,Software purchase,2,18835,180103.83000000002,0.47240711541745634,-0.07150437750933997,1,1,0.9962237122148105,-0.8300568437020175,1,17.301927311623473
2025-05-26,13:44:02,White Inc,INV-123,2997.01,Operations,Office supplies,0,49442,183100.84,0.5838579619027724,-0.0454560632662086,1,1,0.995279045138961,-1.3024013045870753,1,10.898520456166684
2025-05-27,20:59:16,White Inc,INV-134,2247.96,HR,Training,1,75556,185348.80000000002,0.43793292115773924,-0.040890742224005905,1,1,0.9574521473306783,-0.49976796291061376,1,21.914063498557447
2025-05-31,18:00:18,White Inc,INV-125,2602.77,HR,Software purchase,5,64818,187951.57,0.5070546936785926,-0.04200386167076048,1,1,1.045458991139562,-0.9722441833098827,1,16.393454639218387
2025-06-02,21:19:31,White Inc,INV-108,3869.74,Marketing,License renewal,0,76771,191821.31,0.7538775344405371,-0.026075090427140346,1,1,0.9838364555352715,-0.5633467537583847,1,21.593652761292283
2025-06-03,01:26:28,White Inc,INV-107,2720.31,HR,Travel expenses,1,5188,194541.62,0.5299530706750163,-0.029917274086419254,1,1,0.9997102921393168,-0.2854615872914934,1,25.744560487044527
2025-06-04,01:19:01,White Inc,INV-140,1404.56,IT,Office supplies,2,4741,195946.18,0.27362722812741963,-0.03565193542068601,1,1,1.0077723949530328,-0.19723141034946323,1,27.041126580361464
2025-06-05,22:24:48,White Inc,INV-186,3353.57,Marketing,License renewal,3,80688,193815.43,0.653320658021922,-0.03601530802790098,1,1,1.065106037712296,-0.33992763080839694,1,25.813738289649564
2025-06-08,07:14:01,White Inc,INV-168,2701.64,Marketing,Maintenance,6,26041,191715.77000000002,0.5263159029149072,-0.03770652102432975,1,1,1.0035957013837191,-1.1351609596154368,1,13.523026854125945
2025-06-09,09:26:34,White Inc,INV-157,1879.07,Marketing,Software purchase,0,33994,189985.93,0.36606817477173664,-0.03669059961402499,1,1,1.0002433310118293,-1.2385436704330601,1,12.009384154892102
2025-06-10,02:33:49,White Inc,INV-170,2705.39,HR,Equipment,1,9229,189906.38,0.5270464534826848,-0.036745397725070905,1,1,1.0037537341492775,-0.4701401148786246,1,23.060540687822844
2025-06-11,15:17:50,White Inc,INV-140,4093.36,HR,License renewal,2,55070,191680.94,0.797441725898256,-0.04998582787344047,1,1,0.9973155897243601,-1.331529539732788,1,10.445777690773282
2025-06-11,07:57:21,White Inc,INV-131,396.41,Operations,Maintenance,2,28641,187910.86,0.07722601348606711,-0.045132260744675134,1,1,0.9987634378032594,-1.039968333183669,1,14.710450090160595
2025-06-11,06:05:09,White Inc,INV-119,3552.48,Marketing,Consulting fee,2,21909,187466.93,0.6920710082716977,-0.047071557237977624,1,1,0.9743540693525393,-1.0344240132323037,1,14.412582182619099
2025-06-14,04:09:49,White Inc,INV-192,3095.56,HR,Utility bill,5,14989,186858.52,0.6030568308239699,-0.03385134408159174,1,1,0.9681220325163411,-0.7439477394060319,1,18.67155372747571
2025-06-14,11:35:44,White Inc,INV-181,3076.19,Operations,Travel expenses,5,41744,185528.58000000002,0.5992832936245422,-0.045813253384473174,1,1,0.9761040653962436,-1.3469238173290918,1,9.981412309674981
2025-06-14,04:37:52,White Inc,INV-127,2925.84,IT,License renewal,5,16672,183857.91,0.5699930861937756,-0.038511727829299236,1,1,0.98317553376742,-0.7894403580575045,1,18.169013754867812
2025-06-15,09:02:19,White Inc,INV-167,5200.03,Operations,Software purchase,6,32539,184789.53,1.0130359650562637,-0.041823103645115045,1,1,0.9840089235666563,-1.3739671010596908,1,9.764525634165416
2025-06-17,22:57:43,White Inc,INV-127,5256.44,Marketing,Utility bill,1,82663,187536.3,1.0240253937304875,-0.025520918251273506,1,1,0.9911281479328231,-0.29001471027448034,1,25.61944041043433
2025-06-17,23:52:34,White Inc,INV-141,1220.61,HR,Training,1,85954,186055.31000000003,0.23779128760936497,-0.03879347072520378,1,1,1.0597728349112814,0.13028086656195015,-1,32.42985169289433
2025-06-19,15:05:20,White Inc,INV-135,2921.49,HR, ,3,54320,188410.67,0.5691456475351534,-0.05129048229156702,1,1,0.9879026756039883,-1.2586789285470452,1,11.335372600348817
2025-06-19,11:47:39,White Inc,INV-118,110.38,HR,Utility bill,3,42459,185931.26,0.021503512445680197,-0.04567685570422608,1,1,0.9673994072834894,-1.175446955976124,1,12.313869500411666
2025-06-19,03:15:59,White Inc,INV-124,1821.76,Finance,Consulting fee,3,11759,87753.02,0.3549034139612462,-0.07216831332716306,1,1,1.001711888259484,-1.0909648787982604,1,13.635426676301687
2025-06-24,01:18:59,White Inc,INV-100,1000.0,IT,,1,4739,85139.66,0.1948134847407157,-0.036421360206700004,1,1,1.0270696471504874,-0.6961435897150317,1,20.163184410936932
2025-04-07,21:24:40,Young Inc,INV-132,1385.6,Marketing,Maintenance,0,77080,1385.6,0.36475624879366664,-0.005967322064946601,1,1,1.1867672428650144,0.4828606512485223,-1,39.766185403021495
2025-04-08,16:24:16,Young Inc,INV-163,1989.96,Operations, ,1,59056,3375.56,0.5238527315599343,-0.014550968711636192,1,1,0.985655500891143,-0.25649466414542843,1,26.17807448410721
2025-04-08,17:38:07,Young Inc,INV-165,3342.94,Finance,Office supplies,1,63487,6718.5,0.8800218348313366,-0.052768788517365106,1,1,1.0055587408956066,-0.33480800239556174,1,24.79459638036399
2025-04-12,18:28:22,Young Inc,INV-140,2982.04,Operations,Maintenance,5,66502,9700.54,0.7850156785166467,-0.013544462821398207,1,1,1.0178025562523771,-0.3760061555369809,1,24.941637770549583
2025-04-12,08:35:43,Young Inc,INV-108,3183.5,Finance,Travel expenses,5,30943,12884.04,0.8380495944245365,-0.04936817125281573,1,1,0.988119150943031,-0.7658957549767997,1,18.421458158826614
2025-04-12,16:24:13,Young Inc,INV-156,3161.97,IT,Consulting fee,5,59053,16046.01,0.8323818677815459,-0.027499015961749806,1,1,0.9916112585075789,-0.861479217759971,1,17.416046079630433
2025-04-14,02:42:53,Young Inc,INV-121,3910.07,Marketing,License renewal,0,9773,19956.08,1.0293175993942352,-0.007517857751443202,1,1,1.010975325218416,-0.30310250726895305,1,25.973978677638794
2025-04-18,08:42:20,Young Inc,INV-121,2613.39,Finance,License renewal,4,31340,22569.47,0.6879693512087762,-0.05181645137813584,1,1,0.9945060636460428,-1.1406852704754549,1,13.111770372714085
2025-04-20,07:00:42,Young Inc,INV-124,1783.6,Operations,Office supplies,6,25242,24353.07,0.46952890108861417,-0.0051342132987737266,1,1,1.022898949755882,-1.033680971505337,1,15.718707375632036
2025-04-20,01:18:51,Young Inc,INV-163,3687.2,Operations,Maintenance,6,4731,28040.27,0.9706475465877653,0.0019146328677961955,-1,1,1.0777328748636807,-0.28386516967684017,1,27.34026794915176
2025-04-20,09:17:47,Young Inc,INV-130,6595.16,IT,Travel expenses,6,33467,34635.43,1.7361618228883071,-0.015246870541617219,1,1,1.0961173860502613,-1.6153215695814254,1,8.294542779978329
2025-04-21,18:47:37,Young Inc,INV-118,1271.79,Marketing,Consulting fee,0,67657,35907.22,0.3347960086989732,-0.01873651551173422,1,1,0.9894892344388941,-1.1794474364096743,1,12.95858571825746
2025-04-28,15:59:47,Young Inc,INV-167,2991.78,Finance,Software purchase,0,57587,38899.0,0.787579712771302,-0.05617757194073114,1,1,0.9710809506723322,-1.579165363361362,1,6.435964186195682
2025-04-29,15:47:27,Young Inc,INV-199,3991.87,Marketing,Software purchase,1,56847,42890.87,1.0508512751674177,-0.03144617219856316,1,1,0.9746484523000069,-1.6943093985489952,1,5.192551894215498
2025-04-30,07:01:58,Young Inc,INV-103,4733.1,Finance,Equipment,2,25318,47623.97,1.2459784939126037,-0.05313724803423148,1,1,1.0369575319462392,-1.6412329418961775,1,6.534029979505231
2025-05-02,12:34:15,Young Inc,INV-145,2997.36,IT,Travel expenses,4,45255,50621.33,0.789048635886392,-0.03755352006105317,1,1,1.0050530952843197,-1.9114289431016935,1,2.431803599294863
2025-05-03,04:54:34,Young Inc,INV-116,2806.96,Finance,Software purchase,5,17674,53428.29,0.7389262414216733,-0.05202459106324758,1,1,0.9773554294402024,-1.3894124664740097,1,9.302062780136163
